id;website_website_id;tree_root_id;parent_id;internal_id;tree_level;tree_left;tree_right;name;slug;seo_indexable;position;created_at;updated_at;legacy_id;is_visible;consumer_journey;seo_title;seo_description;seo_opengraph_title;seo_opengraph_description;breadcrumb_item_label
1;;1;;;0;1;460;----------;;1;1;2021-01-18 14:10:31;2022-09-07 09:03:50;;1;Caring;;;;;
2;de;1;1;4f0eb15d-ab30-45a5-9e74-aaa740e4d7f5;1;114;129;Hund;hund;1;1;2021-01-18 14:10:31;2022-09-07 09:03:50;;1;Caring;;;;;
3;de;1;2;9d8ed17a-7c4b-4498-827c-abf474d9569d;2;115;116;Adoption;adoption;1;1;2021-01-18 14:10:31;2022-09-07 09:03:50;;1;Finding;;;;;
4;de;1;2;558f6689-bc66-49c4-b28e-bfb47341c842;2;117;118;Gesundheit;gesundheit;1;1;2021-01-18 14:10:31;2022-09-07 09:03:50;;1;Caring;;;;;
5;de;1;2;3802a983-87ee-4eae-b5d2-3ee6f16510dd;2;119;120;Ernährung;ernaehrung;1;1;2021-01-18 14:10:31;2022-09-07 09:03:50;;1;Feeding;;;;;
6;de;1;2;46c9c9ed-d3fe-479b-be0f-2f3fbba85efb;2;121;122;Verhalten;verhalten;1;1;2021-01-18 14:10:31;2022-09-07 09:03:50;;1;Caring;;;;;
7;de;1;2;abb4d3b1-56d2-4366-b6fd-c1458a330cf1;2;123;124;Erziehung;erziehung;1;1;2021-01-18 14:10:31;2022-09-07 09:03:50;;1;Caring;;;;;
8;de;1;2;ba51be76-d376-4c52-994a-3c279ab738d8;2;125;126;Pflege;pflege;1;1;2021-01-18 14:10:31;2022-09-07 09:03:50;;1;Caring;;;;;
9;de;1;2;23b1f4a4-c78e-4a89-ac44-2bf0610f8894;2;127;128;Andere Themen;andere-themen;1;1;2021-01-18 14:10:31;2022-09-07 09:03:50;;1;Caring;;;;;
10;de;1;1;0fcf0f4c-7778-4a8d-a3ac-6bc2176f395b;1;130;145;Katze;katze;1;1;2021-01-18 14:10:32;2022-09-07 09:03:50;;1;Caring;;;;;
11;de;1;10;19564866-79ba-4dc6-ab7f-8448401a1dbc;2;131;132;Adoption;adoption;1;1;2021-01-18 14:10:32;2022-09-07 09:03:50;;1;Finding;;;;;
12;de;1;10;b6065ea5-a583-4034-a176-72c92673638b;2;133;134;Gesundheit;gesundheit;1;1;2021-01-18 14:10:32;2022-09-07 09:03:50;;1;Caring;;;;;
13;de;1;10;8d193864-ff15-4275-9e94-ca2e21ad6a98;2;135;136;Ernährung;ernaehrung;1;1;2021-01-18 14:10:32;2022-09-07 09:03:50;;1;Feeding;;;;;
14;de;1;10;9d2274e2-c033-4a1d-86c1-1566f25fb3c1;2;137;138;Verhalten;verhalten;1;1;2021-01-18 14:10:32;2022-09-07 09:03:50;;1;Caring;;;;;
15;de;1;10;0d221e2e-9cd2-4c7e-8f3a-995043a3d09d;2;139;140;Erziehung;erziehung;1;1;2021-01-18 14:10:32;2022-09-07 09:03:50;;1;Caring;;;;;
16;de;1;10;74cd2d6f-9de4-434c-a118-2cf95c32bd34;2;141;142;Pflege;pflege;1;1;2021-01-18 14:10:32;2022-09-07 09:03:50;;1;Caring;;;;;
17;de;1;10;f78203d9-3173-415f-88ca-107dd7d4a1f5;2;143;144;Andere Themen;andere-themen;1;1;2021-01-18 14:10:32;2022-09-07 09:03:50;;1;Caring;;;;;
18;de;1;1;ccf8a17c-daff-4326-abb4-f81aaa58943c;1;146;155;Community;community;0;1;2021-01-18 14:10:32;2022-09-07 09:03:50;;1;Caring;;;;;
19;de;1;18;0b791252-eaeb-44bf-b39e-88f015bb936f;2;147;148;Mitglieder;mitglieder;0;1;2021-01-18 14:10:32;2022-09-07 09:03:50;;1;Caring;;;;;
20;de;1;18;7d6afaa3-cfee-48a1-9032-ee4edd925a53;2;149;150;Verschläge;verschlaege;0;1;2021-01-18 14:10:32;2022-09-07 09:03:50;;1;Caring;;;;;
21;de;1;18;bc893dc1-68e3-433b-82e4-a5db661fa24a;2;151;152;Treffen und Spazierengehen;treffen-und-spazierengehen;0;1;2021-01-18 14:10:33;2022-09-07 09:03:50;;1;Caring;;;;;
22;de;1;18;010c9db1-5220-4d19-b4c6-2fd65342716c;2;153;154;Tierschutz;tierschutz;0;1;2021-01-18 14:10:33;2022-09-07 09:03:50;;1;Caring;;;;;
23;en;1;1;4f0eb15d-ab30-45a5-9e74-aaa740e4d7f5;1;156;171;Dog;dog;1;1;2021-01-18 14:10:33;2023-02-24 15:43:58;;1;Caring;;;;;Dog forum
24;en;1;23;9d8ed17a-7c4b-4498-827c-abf474d9569d;2;157;158;Dog Adoption;dog-adoption;1;1;2021-01-18 14:10:33;2022-09-07 09:03:50;;1;Finding;;;;;
25;en;1;23;558f6689-bc66-49c4-b28e-bfb47341c842;2;159;160;Dog Health;dog-health;1;1;2021-01-18 14:10:33;2022-09-07 09:03:50;;1;Caring;;;;;
26;en;1;23;3802a983-87ee-4eae-b5d2-3ee6f16510dd;2;161;162;Dog Nutrition;dog-nutrition;1;1;2021-01-18 14:10:33;2022-09-07 09:03:50;;1;Feeding;;;;;
27;en;1;23;46c9c9ed-d3fe-479b-be0f-2f3fbba85efb;2;163;164;Dog Behaviour;dog-behaviour;1;1;2021-01-18 14:10:33;2022-09-07 09:03:50;;1;Caring;;;;;
28;en;1;23;abb4d3b1-56d2-4366-b6fd-c1458a330cf1;2;165;166;Dog Training;dog-training;1;1;2021-01-18 14:10:33;2022-09-07 09:03:50;;1;Caring;;;;;
29;en;1;23;ba51be76-d376-4c52-994a-3c279ab738d8;2;167;168;Dog Lifestyle;dog-lifestyle;1;1;2021-01-18 14:10:33;2022-09-07 09:03:50;;1;Caring;;;;;
30;en;1;23;23b1f4a4-c78e-4a89-ac44-2bf0610f8894;2;169;170;Other topics;other-topics;1;1;2021-01-18 14:10:33;2022-09-07 09:03:50;;1;Caring;;;;;
31;en;1;1;0fcf0f4c-7778-4a8d-a3ac-6bc2176f395b;1;172;187;Cat;cat;1;1;2021-01-18 14:10:34;2023-02-24 15:44:05;;1;Caring;;;;;Cat forum
32;en;1;31;19564866-79ba-4dc6-ab7f-8448401a1dbc;2;173;174;Cat Adoption;cat-adoption;1;1;2021-01-18 14:10:34;2022-09-07 09:03:50;;1;Finding;;;;;
33;en;1;31;b6065ea5-a583-4034-a176-72c92673638b;2;175;176;Cat Health;cat-health;1;1;2021-01-18 14:10:34;2022-09-07 09:03:50;;1;Caring;;;;;
34;en;1;31;8d193864-ff15-4275-9e94-ca2e21ad6a98;2;177;178;Cat Nutrition;cat-nutrition;1;1;2021-01-18 14:10:34;2022-09-07 09:03:50;;1;Feeding;;;;;
35;en;1;31;9d2274e2-c033-4a1d-86c1-1566f25fb3c1;2;179;180;Cat Behaviour;cat-behaviour;1;1;2021-01-18 14:10:34;2022-09-07 09:03:50;;1;Caring;;;;;
36;en;1;31;0d221e2e-9cd2-4c7e-8f3a-995043a3d09d;2;181;182;Cat Training;cat-training;1;1;2021-01-18 14:10:34;2022-09-07 09:03:50;;1;Caring;;;;;
37;en;1;31;74cd2d6f-9de4-434c-a118-2cf95c32bd34;2;183;184;Cat Lifestyle;cat-lifestyle;1;1;2021-01-18 14:10:34;2022-09-07 09:03:50;;1;Caring;;;;;
38;en;1;31;f78203d9-3173-415f-88ca-107dd7d4a1f5;2;185;186;Other topics;other-topics;1;1;2021-01-18 14:10:34;2022-09-07 09:03:50;;1;Caring;;;;;
39;en;1;1;ccf8a17c-daff-4326-abb4-f81aaa58943c;1;188;197;Community;community;0;1;2021-01-18 14:10:34;2022-09-07 09:03:50;;1;Caring;;;;;
40;en;1;39;0b791252-eaeb-44bf-b39e-88f015bb936f;2;189;190;Members;members;0;1;2021-01-18 14:10:34;2022-09-07 09:03:50;;1;Caring;;;;;
41;en;1;39;7d6afaa3-cfee-48a1-9032-ee4edd925a53;2;191;192;Suggestions;suggestions;0;1;2021-01-18 14:10:34;2022-09-07 09:03:50;;1;Caring;;;;;
42;en;1;39;bc893dc1-68e3-433b-82e4-a5db661fa24a;2;193;194;Meet-ups and walks;meet-ups-and-walks;0;1;2021-01-18 14:10:35;2022-09-07 09:03:50;;1;Caring;;;;;
43;en;1;39;010c9db1-5220-4d19-b4c6-2fd65342716c;2;195;196;Animal Welfare;animal-welfare;0;1;2021-01-18 14:10:35;2022-09-07 09:03:50;;1;Caring;;;;;
44;es;1;1;4f0eb15d-ab30-45a5-9e74-aaa740e4d7f5;1;198;213;Perro;perro;1;1;2021-01-18 14:10:35;2022-09-07 09:03:50;;1;Caring;;;;;
45;es;1;44;9d8ed17a-7c4b-4498-827c-abf474d9569d;2;199;200;Adopción;adopcion;1;1;2021-01-18 14:10:35;2022-09-07 09:03:50;;1;Finding;;;;;
46;es;1;44;558f6689-bc66-49c4-b28e-bfb47341c842;2;201;202;Salud;salud;1;1;2021-01-18 14:10:35;2022-09-07 09:03:50;;1;Caring;;;;;
47;es;1;44;3802a983-87ee-4eae-b5d2-3ee6f16510dd;2;203;204;Alimentación;alimentacion;1;1;2021-01-18 14:10:35;2022-09-07 09:03:50;;1;Feeding;;;;;
48;es;1;44;46c9c9ed-d3fe-479b-be0f-2f3fbba85efb;2;205;206;Comportamiento;comportamiento;1;1;2021-01-18 14:10:35;2022-09-07 09:03:50;;1;Caring;;;;;
49;es;1;44;abb4d3b1-56d2-4366-b6fd-c1458a330cf1;2;207;208;Educación;educacion;1;1;2021-01-18 14:10:35;2022-09-07 09:03:50;;1;Caring;;;;;
50;es;1;44;ba51be76-d376-4c52-994a-3c279ab738d8;2;209;210;Cuidados;cuidados;1;1;2021-01-18 14:10:35;2022-09-07 09:03:50;;1;Caring;;;;;
51;es;1;44;23b1f4a4-c78e-4a89-ac44-2bf0610f8894;2;211;212;Otros;otros;1;1;2021-01-18 14:10:35;2022-09-07 09:03:50;;1;Caring;;;;;
52;es;1;1;0fcf0f4c-7778-4a8d-a3ac-6bc2176f395b;1;214;229;Gato;gato;1;1;2021-01-18 14:10:35;2022-09-07 09:03:50;;1;Caring;;;;;
53;es;1;52;19564866-79ba-4dc6-ab7f-8448401a1dbc;2;215;216;Adopción;adopcion;1;1;2021-01-18 14:10:36;2022-09-07 09:03:50;;1;Finding;;;;;
54;es;1;52;b6065ea5-a583-4034-a176-72c92673638b;2;217;218;Salud;salud;1;1;2021-01-18 14:10:36;2022-09-07 09:03:50;;1;Caring;;;;;
55;es;1;52;8d193864-ff15-4275-9e94-ca2e21ad6a98;2;219;220;Alimentación;alimentacion;1;1;2021-01-18 14:10:36;2022-09-07 09:03:50;;1;Feeding;;;;;
56;es;1;52;9d2274e2-c033-4a1d-86c1-1566f25fb3c1;2;221;222;Comportamiento;comportamiento;1;1;2021-01-18 14:10:36;2022-09-07 09:03:50;;1;Caring;;;;;
57;es;1;52;0d221e2e-9cd2-4c7e-8f3a-995043a3d09d;2;223;224;Educación;educacion;1;1;2021-01-18 14:10:36;2022-09-07 09:03:50;;1;Caring;;;;;
58;es;1;52;74cd2d6f-9de4-434c-a118-2cf95c32bd34;2;225;226;Cuidados;cuidados;1;1;2021-01-18 14:10:36;2022-09-07 09:03:50;;1;Caring;;;;;
59;es;1;52;f78203d9-3173-415f-88ca-107dd7d4a1f5;2;227;228;Otros;otros;1;1;2021-01-18 14:10:36;2022-09-07 09:03:50;;1;Caring;;;;;
60;es;1;1;ccf8a17c-daff-4326-abb4-f81aaa58943c;1;230;239;Comunidad;comunidad;0;1;2021-01-18 14:10:36;2022-09-07 09:03:50;;1;Caring;;;;;
61;es;1;60;0b791252-eaeb-44bf-b39e-88f015bb936f;2;231;232;Miembros;miembros;0;1;2021-01-18 14:10:36;2022-09-07 09:03:50;;1;Caring;;;;;
62;es;1;60;7d6afaa3-cfee-48a1-9032-ee4edd925a53;2;233;234;Recomendaciones;recomendaciones;0;1;2021-01-18 14:10:36;2022-09-07 09:03:50;;1;Caring;;;;;
63;es;1;60;bc893dc1-68e3-433b-82e4-a5db661fa24a;2;235;236;Quedadas y paseos;quedadas-y-paseos;0;1;2021-01-18 14:10:36;2022-09-07 09:03:50;;1;Caring;;;;;
64;es;1;60;010c9db1-5220-4d19-b4c6-2fd65342716c;2;237;238;Defensa y protección animal;defensa-y-proteccion-animal;0;1;2021-01-18 14:10:37;2022-09-07 09:03:50;;1;Caring;;;;;
86;it;1;1;4f0eb15d-ab30-45a5-9e74-aaa740e4d7f5;1;240;255;Cane;cane;1;1;2021-01-18 14:10:39;2022-09-07 09:03:50;;1;Caring;;;;;
87;it;1;86;9d8ed17a-7c4b-4498-827c-abf474d9569d;2;241;242;Adozione;adozione;1;1;2021-01-18 14:10:39;2022-09-07 09:03:50;;1;Finding;;;;;
88;it;1;86;558f6689-bc66-49c4-b28e-bfb47341c842;2;243;244;Salute;salute;1;1;2021-01-18 14:10:39;2022-09-07 09:03:50;;1;Caring;;;;;
89;it;1;86;3802a983-87ee-4eae-b5d2-3ee6f16510dd;2;245;246;Alimentazione;alimentazione;1;1;2021-01-18 14:10:39;2022-09-07 09:03:50;;1;Feeding;;;;;
90;it;1;86;46c9c9ed-d3fe-479b-be0f-2f3fbba85efb;2;247;248;Comportamento;comportamento;1;1;2021-01-18 14:10:39;2022-09-07 09:03:50;;1;Caring;;;;;
91;it;1;86;abb4d3b1-56d2-4366-b6fd-c1458a330cf1;2;249;250;Educazione;educazione;1;1;2021-01-18 14:10:39;2022-09-07 09:03:50;;1;Caring;;;;;
92;it;1;86;ba51be76-d376-4c52-994a-3c279ab738d8;2;251;252;Toelettatura;toelettatura;1;1;2021-01-18 14:10:39;2022-09-07 09:03:50;;1;Caring;;;;;
93;it;1;86;23b1f4a4-c78e-4a89-ac44-2bf0610f8894;2;253;254;Altri argomenti;altri-argomenti;1;1;2021-01-18 14:10:39;2022-09-07 09:03:50;;1;Caring;;;;;
94;it;1;1;0fcf0f4c-7778-4a8d-a3ac-6bc2176f395b;1;256;271;Gatto;gatto;1;1;2021-01-18 14:10:39;2022-09-07 09:03:50;;1;Caring;;;;;
95;it;1;94;19564866-79ba-4dc6-ab7f-8448401a1dbc;2;257;258;Adozione;adozione;1;1;2021-01-18 14:10:40;2022-09-07 09:03:50;;1;Finding;;;;;
96;it;1;94;b6065ea5-a583-4034-a176-72c92673638b;2;259;260;Salute;salute;1;1;2021-01-18 14:10:40;2022-09-07 09:03:50;;1;Caring;;;;;
97;it;1;94;8d193864-ff15-4275-9e94-ca2e21ad6a98;2;261;262;Alimentazione;alimentazione;1;1;2021-01-18 14:10:40;2022-09-07 09:03:50;;1;Feeding;;;;;
98;it;1;94;9d2274e2-c033-4a1d-86c1-1566f25fb3c1;2;263;264;Comportamento;comportamento;1;1;2021-01-18 14:10:40;2022-09-07 09:03:50;;1;Caring;;;;;
99;it;1;94;0d221e2e-9cd2-4c7e-8f3a-995043a3d09d;2;265;266;Educazione;educazione;1;1;2021-01-18 14:10:40;2022-09-07 09:03:50;;1;Caring;;;;;
100;it;1;94;74cd2d6f-9de4-434c-a118-2cf95c32bd34;2;267;268;Toelettatura;toelettatura;1;1;2021-01-18 14:10:40;2022-09-07 09:03:50;;1;Caring;;;;;
101;it;1;94;f78203d9-3173-415f-88ca-107dd7d4a1f5;2;269;270;Altri argomenti;altri-argomenti;1;1;2021-01-18 14:10:40;2022-09-07 09:03:50;;1;Caring;;;;;
102;it;1;1;ccf8a17c-daff-4326-abb4-f81aaa58943c;1;272;283;Community;community;0;1;2021-01-18 14:10:40;2022-09-07 09:03:50;;1;Caring;;;;;
103;it;1;102;0b791252-eaeb-44bf-b39e-88f015bb936f;2;273;274;Giochi;membri;0;1;2021-01-18 14:10:40;2022-09-07 09:03:50;;1;Caring;;;;;
104;it;1;102;7d6afaa3-cfee-48a1-9032-ee4edd925a53;2;275;276;Suggerimenti;suggerimenti;0;1;2021-01-18 14:10:40;2022-09-07 09:03:50;;1;Caring;;;;;
105;it;1;102;bc893dc1-68e3-433b-82e4-a5db661fa24a;2;277;278;Incontri e passeggiate;incontri-e-passeggiate;0;1;2021-01-18 14:10:40;2022-09-07 09:03:50;;1;Caring;;;;;
106;it;1;102;010c9db1-5220-4d19-b4c6-2fd65342716c;2;279;280;Protezione animale;protezione-animale;0;1;2021-01-18 14:10:41;2022-09-07 09:03:50;;1;Caring;;;;;
107;mx;1;1;4f0eb15d-ab30-45a5-9e74-aaa740e4d7f5;1;284;299;Perro;perro;1;1;2021-01-18 14:10:41;2022-09-07 09:03:50;;1;Caring;;;;;
108;mx;1;107;9d8ed17a-7c4b-4498-827c-abf474d9569d;2;285;286;Adopción;adopcion;1;1;2021-01-18 14:10:41;2022-09-23 13:57:33;;1;Finding;;;;;
109;mx;1;107;558f6689-bc66-49c4-b28e-bfb47341c842;2;287;288;Salud;salud;1;1;2021-01-18 14:10:41;2022-09-23 13:57:36;;1;Caring;;;;;
110;mx;1;107;3802a983-87ee-4eae-b5d2-3ee6f16510dd;2;289;290;Alimentación;alimentacion;1;1;2021-01-18 14:10:41;2022-09-07 09:03:50;;1;Feeding;;;;;
111;mx;1;107;46c9c9ed-d3fe-479b-be0f-2f3fbba85efb;2;291;292;Comportamiento;comportamiento;1;1;2021-01-18 14:10:41;2022-09-07 09:03:50;;1;Caring;;;;;
112;mx;1;107;abb4d3b1-56d2-4366-b6fd-c1458a330cf1;2;293;294;Educación;educacion;1;1;2021-01-18 14:10:41;2022-09-07 09:03:50;;1;Caring;;;;;
113;mx;1;107;ba51be76-d376-4c52-994a-3c279ab738d8;2;295;296;Aseo;aseo;1;1;2021-01-18 14:10:41;2022-09-07 09:03:50;;1;Caring;;;;;
114;mx;1;107;23b1f4a4-c78e-4a89-ac44-2bf0610f8894;2;297;298;Otros temas;otros-temas;1;1;2021-01-18 14:10:41;2022-09-07 09:03:50;;1;Caring;;;;;
115;mx;1;1;0fcf0f4c-7778-4a8d-a3ac-6bc2176f395b;1;300;315;Gato;gato;1;1;2021-01-18 14:10:41;2022-09-07 09:03:50;;1;Caring;;;;;
116;mx;1;115;19564866-79ba-4dc6-ab7f-8448401a1dbc;2;301;302;Adopción;adopcion;1;1;2021-01-18 14:10:42;2022-09-07 09:03:50;;1;Finding;;;;;
117;mx;1;115;b6065ea5-a583-4034-a176-72c92673638b;2;303;304;Salud;salud;1;1;2021-01-18 14:10:42;2022-09-07 09:03:50;;1;Caring;;;;;
118;mx;1;115;8d193864-ff15-4275-9e94-ca2e21ad6a98;2;305;306;Alimentación;alimentacion;1;1;2021-01-18 14:10:42;2022-09-07 09:03:50;;1;Feeding;;;;;
119;mx;1;115;9d2274e2-c033-4a1d-86c1-1566f25fb3c1;2;307;308;Comportamiento;comportamiento;1;1;2021-01-18 14:10:42;2022-09-07 09:03:50;;1;Caring;;;;;
120;mx;1;115;0d221e2e-9cd2-4c7e-8f3a-995043a3d09d;2;309;310;Educación;educacion;1;1;2021-01-18 14:10:42;2022-09-07 09:03:50;;1;Caring;;;;;
121;mx;1;115;74cd2d6f-9de4-434c-a118-2cf95c32bd34;2;311;312;Aseo;aseo;1;1;2021-01-18 14:10:42;2022-09-07 09:03:50;;1;Caring;;;;;
122;mx;1;115;f78203d9-3173-415f-88ca-107dd7d4a1f5;2;313;314;Otros temas;otros-temas;1;1;2021-01-18 14:10:42;2022-09-07 09:03:50;;1;Caring;;;;;
123;mx;1;1;ccf8a17c-daff-4326-abb4-f81aaa58943c;1;316;325;Comunidad;comunidad;0;1;2021-01-18 14:10:42;2022-09-07 09:03:50;;1;Caring;;;;;
124;mx;1;123;0b791252-eaeb-44bf-b39e-88f015bb936f;2;317;318;Miembros;miembros;0;1;2021-01-18 14:10:42;2022-09-07 09:03:50;;1;Caring;;;;;
125;mx;1;123;7d6afaa3-cfee-48a1-9032-ee4edd925a53;2;319;320;Sugerencias;sugerencias;0;1;2021-01-18 14:10:42;2022-09-07 09:03:50;;1;Caring;;;;;
126;mx;1;123;bc893dc1-68e3-433b-82e4-a5db661fa24a;2;321;322;Reuniones y paseos;reuniones-y-paseos;0;1;2021-01-18 14:10:42;2022-09-07 09:03:50;;1;Caring;;;;;
127;mx;1;123;010c9db1-5220-4d19-b4c6-2fd65342716c;2;323;324;Protección animal;proteccion-animal;0;1;2021-01-18 14:10:43;2022-09-07 09:03:50;;1;Caring;;;;;
128;nl;1;1;4f0eb15d-ab30-45a5-9e74-aaa740e4d7f5;1;326;341;Honden;honden;1;1;2021-01-18 14:10:43;2022-09-07 09:03:50;;1;Caring;;;;;
129;nl;1;128;9d8ed17a-7c4b-4498-827c-abf474d9569d;2;327;328;Adoptie;adoptie;1;1;2021-01-18 14:10:43;2022-09-07 09:03:50;;1;Finding;;;;;
130;nl;1;128;558f6689-bc66-49c4-b28e-bfb47341c842;2;329;330;Gezondheid;gezondheid;1;1;2021-01-18 14:10:43;2022-09-07 09:03:50;;1;Caring;;;;;
131;nl;1;128;3802a983-87ee-4eae-b5d2-3ee6f16510dd;2;331;332;Voeding;voeding;1;1;2021-01-18 14:10:43;2022-09-07 09:03:50;;1;Feeding;;;;;
132;nl;1;128;46c9c9ed-d3fe-479b-be0f-2f3fbba85efb;2;333;334;Gedrag;gedrag;1;1;2021-01-18 14:10:43;2022-09-07 09:03:50;;1;Caring;;;;;
133;nl;1;128;abb4d3b1-56d2-4366-b6fd-c1458a330cf1;2;335;336;Training;training;1;1;2021-01-18 14:10:43;2022-09-07 09:03:50;;1;Caring;;;;;
134;nl;1;128;ba51be76-d376-4c52-994a-3c279ab738d8;2;337;338;Verzorging;verzorging;1;1;2021-01-18 14:10:43;2022-09-07 09:03:50;;1;Caring;;;;;
135;nl;1;128;23b1f4a4-c78e-4a89-ac44-2bf0610f8894;2;339;340;Andere onderwerpen;anders;1;1;2021-01-18 14:10:43;2022-09-07 09:03:50;;1;Caring;;;;;
136;nl;1;1;0fcf0f4c-7778-4a8d-a3ac-6bc2176f395b;1;342;357;Katten;katten;1;1;2021-01-18 14:10:43;2022-09-07 09:03:50;;1;Caring;;;;;
144;nl;1;1;ccf8a17c-daff-4326-abb4-f81aaa58943c;1;358;367;Community;community;0;1;2021-01-18 14:10:44;2022-09-07 09:03:50;;1;Caring;;;;;
145;nl;1;144;0b791252-eaeb-44bf-b39e-88f015bb936f;2;359;360;Leden;leden;0;1;2021-01-18 14:10:44;2022-09-07 09:03:50;;1;Caring;;;;;
146;nl;1;144;7d6afaa3-cfee-48a1-9032-ee4edd925a53;2;361;362;Suggesties;suggesties;0;1;2021-01-18 14:10:44;2022-09-07 09:03:50;;1;Caring;;;;;
147;nl;1;144;bc893dc1-68e3-433b-82e4-a5db661fa24a;2;363;364;Ontmoeten & wandelen;ontmoeten-en-wandelen;0;1;2021-01-18 14:10:45;2022-09-07 09:03:50;;1;Caring;;;;;
148;nl;1;144;010c9db1-5220-4d19-b4c6-2fd65342716c;2;365;366;Dierenwelzijn;dierenwelzijn;0;1;2021-01-18 14:10:45;2022-09-07 09:03:50;;1;Caring;;;;;
149;pl;1;1;4f0eb15d-ab30-45a5-9e74-aaa740e4d7f5;1;368;383;Pies;pies;1;1;2021-01-18 14:10:45;2022-09-07 09:03:50;;1;Caring;;;;;
150;pl;1;149;9d8ed17a-7c4b-4498-827c-abf474d9569d;2;369;370;Adopcja lub zakup;adopcja;1;1;2021-01-18 14:10:45;2023-03-22 12:21:02;;1;Finding;Kupno lub adopcja psa ze schroniska - forum;Planujesz adopcję psa i chcesz zapytać innych o doświadczenia związane z adopcją? Zadaj pytanie na forum dla opiekunów psów.;;;
151;pl;1;149;558f6689-bc66-49c4-b28e-bfb47341c842;2;371;372;Zdrowie;zdrowie;1;1;2021-01-18 14:10:45;2023-03-22 12:23:16;;1;Caring;Zdowie i choroby psa - forum;Twój pupil ma niepokojące objawy i zastanawiasz się, co mu dolega? Zadaj pytanie na forum dla opiekunów psów. Pamiętaj też, aby udać się też do lekarza!;;;
152;pl;1;149;3802a983-87ee-4eae-b5d2-3ee6f16510dd;2;373;374;Żywienie;zywienie;1;1;2021-01-18 14:10:45;2023-03-22 12:24:49;;1;Feeding;Żywienie psa - forum;Chcesz podzielić się doświadczeniami lub zapytać innych opiekunów o żywienie psa? Zajrzyj na nasze forum dla właścicieli psów.;;;
153;pl;1;149;46c9c9ed-d3fe-479b-be0f-2f3fbba85efb;2;375;376;Zachowanie;zachowanie;1;1;2021-01-18 14:10:45;2023-03-22 12:25:56;;1;Caring;Zachowanie psa - forum;Zachowanie Twojego pupila Cię niepokoi i chcesz poznać opinię innych opiekunów psów? Zadaj pytanie na forum dla właścicieli psów.;;;
154;pl;1;149;abb4d3b1-56d2-4366-b6fd-c1458a330cf1;2;377;378;Szkolenie;szkolenie;1;1;2021-01-18 14:10:45;2023-03-22 12:26:59;;1;Caring;Szkolenie psa - forum;Planujesz samodzielne szkolenie psa i chcesz poradzić się innych opiekunów? Zadaj pytanie na naszym forum dla właścicieli psów.;;;
155;pl;1;149;ba51be76-d376-4c52-994a-3c279ab738d8;2;379;380;Pielęgnacja;pielegnacja;1;1;2021-01-18 14:10:45;2023-03-22 12:28:22;;1;Caring;Pielęgnacja psa - forum;Masz pytanie dotyczące codziennej opieki nad czworonogiem? Zadaj je na naszym forum dla właścicieli psów.;;;
156;pl;1;149;23b1f4a4-c78e-4a89-ac44-2bf0610f8894;2;381;382;Inne;inne;1;1;2021-01-18 14:10:45;2022-09-07 09:03:50;;1;Caring;;;;;
157;pl;1;1;0fcf0f4c-7778-4a8d-a3ac-6bc2176f395b;1;384;399;Kot;kot;1;1;2021-01-18 14:10:46;2022-09-07 09:03:50;;1;Caring;;;;;
